total_requests,slow_requests,E_pct,servers_on,avg_response_time_sec,p95_response_time_sec,p99_response_time_sec,deadline_violations,deadline_violation_rate_pct,avg_distance_km,avg_network_delay_ms,p95_network_delay_ms,p99_network_delay_ms,avg_load_balance_cv,cycle,total_replicas,cumulative_energy_joule,server_utilization
422,236,55.92417061611374,10,41.978363526236926,140.02660478634579,200.0093088414924,220,52.132701421800945,7.2312804126750105,11.538881687168193,23.258350118578637,25.900271670199125,0.4789412631879638,70,132,20680377.299999993,2.78
433,247,57.043879907621246,10,42.01782207222142,150.01087684693775,210.02421226536313,239,55.19630484988453,6.572369401782878,10.893665754902722,19.873550387667898,25.909620193196947,0.5810270584143966,71,128,21020992.19999999,2.8133333333333335
378,192,50.79365079365079,10,35.69643896925584,100.01569218276826,253.81569541399952,184,48.67724867724868,6.948324161487857,11.253784070647683,21.745534423279512,26.01101649523764,0.5116596531373335,72,127,21338564.999999993,2.8866666666666667
422,239,56.63507109004739,10,45.29327364828657,159.50652825331792,350.0102128238169,228,54.02843601895734,6.992564047181076,11.283126959549685,21.70441409070174,25.42945065464879,0.5882262991557543,73,128,21708741.89999999,2.52
447,263,58.83668903803132,10,45.657848551119194,175.00894758236146,327.0197253735844,251,56.15212527964206,6.945647247404731,11.316112640446931,21.43021090634179,24.825359930603447,0.6093568220846615,74,129,22078343.39999999,2.8133333333333335
394,217,55.076142131979694,10,42.15881842405409,121.76585440881719,354.9226882578615,212,53.807106598984774,7.198063820816644,11.610302226682547,22.01158288420125,29.40316057925051,0.5544129725435863,75,129,22400064.29999999,2.98
375,198,52.8,10,43.71536008121185,150.02838835604013,228.91768096495701,188,50.13333333333333,6.989225763527684,11.36008121184592,21.898637303943833,25.7618306258894,0.5627658461130473,76,130,22751030.39999999,2.6266666666666665
474,283,59.70464135021097,10,44.8552183126151,160.0178496691303,278.1126405039186,274,57.80590717299578,6.950098008532581,11.336456075014013,21.017044232487763,25.591599455460937,0.5891046966648431,77,129,23124311.999999993,2.5
422,233,55.21327014218009,10,46.300576022776326,160.01024788381756,277.90956635479256,224,53.08056872037915,7.049190655987831,11.47649670998141,22.3154886068334,24.819931826115166,0.5768575713560075,78,133,23502194.099999994,3.16
432,242,56.01851851851852,10,40.34878739331485,131.75981096360113,210.0134646052097,233,53.93518518518518,6.568562662810312,10.824430351886383,20.58608126297322,24.101309481295942,0.5223911253904054,79,137,23873219.099999994,2.8133333333333335
444,248,55.85585585585586,10,44.92775571732692,150.0078727073363,200.0155307325911,239,53.828828828828826,6.726093382398608,11.089050660247558,19.82791600437161,24.378106487186155,0.527387161266884,80,132,24244842.899999995,2.88
421,224,53.20665083135392,10,39.47665054139734,125.01319281302237,200.00931227700394,215,51.06888361045131,6.761746492439953,11.092346623002475,21.34203954086951,24.792255091759163,0.5411671455474194,81,133,24621934.799999993,2.96
395,208,52.65822784810127,10,40.14794183466765,140.00927756345388,240.0138254557186,197,49.87341772151899,6.940152692085919,11.232973908155742,21.819580485166917,24.792255091759163,0.5026166149005725,82,132,24961377.899999995,2.8066666666666666
343,173,50.43731778425656,10,36.48667734115382,124.50989911740314,210.01717872677014,165,48.10495626822158,7.1141739521903595,11.458682261688333,20.830287144176054,24.650556119148227,0.566841544937337,83,128,25276505.999999996,2.6333333333333333
353,181,51.274787535410766,10,35.529885266353595,120.01268328992354,154.81847236075714,174,49.29178470254958,7.079672024289696,11.471668619882553,20.171377460579848,25.524660325955374,0.48397063464439055,84,126,25576503.899999995,2.2866666666666666
333,159,47.747747747747745,10,36.32668625034618,128.01640761542367,206.81002477405298,150,45.04504504504504,7.0032133516553055,11.370935030862206,21.59526901871876,24.81322653526942,0.5053600505602291,85,129,25893462.299999993,2.3533333333333335
374,194,51.8716577540107,10,43.37292920392979,150.00753859169464,270.0116123330577,184,49.19786096256684,7.525744348535056,11.966637084871348,22.987244356771562,24.827288932716126,0.5270964469444599,86,131,26233490.399999995,2.22
313,148,47.284345047923324,10,37.31182856673949,120.01364553119438,208.8202249548682,139,44.40894568690096,7.104249112381555,11.509077921602978,21.749633289620338,24.802390730176768,0.49552068436401925,87,125,26538791.099999994,2.493333333333333
308,150,48.701298701298704,10,39.85915180569403,141.2579197920193,270.01449477599937,138,44.8051948051948,7.414783861589067,11.749208291438164,22.3786132003543,27.761403846283233,0.5067926615018439,88,125,26857655.699999996,2.0866666666666664
318,147,46.22641509433962,10,32.20268895038216,100.01685987354048,158.31124764504338,145,45.59748427672956,6.560329978810787,10.865051011087461,19.486314163163783,23.421836063815974,0.5445102478597973,89,121,27134347.799999997,2.0533333333333332
292,137,46.917808219178085,10,41.1524246561676,180.01807182088692,304.523263350499,128,43.83561643835616,7.620471622319494,12.013697263480978,22.39240027729624,26.15207504759633,0.5391451798697618,90,121,27438836.099999998,2.12
362,186,51.38121546961326,10,41.56643489720082,150.01305128857086,243.91415314837585,181,50.0,6.820978560415863,11.18627841629843,21.00866004323108,24.650556119148227,0.5784151654646994,91,122,27748463.7,1.9466666666666668
826,619,74.93946731234867,10,63.1592285238092,210.01163480177124,415.00821067013203,607,73.48668280871671,7.131160085640709,11.528765939943975,21.288659884405618,24.756830348606428,0.5089938356612819,92,124,28256184.599999998,2.4133333333333336
303,137,45.21452145214521,10,32.44046837407764,120.01149942768346,159.80942879570284,127,41.914191419141915,7.066325847796012,11.42546978721376,22.3923340306794,25.6195931221195,0.4093071743149066,93,121,28543482.299999997,5.506666666666667
261,119,45.593869731800766,10,37.66626037864002,150.01184148023134,258.01366900589943,111,42.52873563218391,6.715897850718088,11.087964846912401,21.707502936084385,25.3500161248705,0.5479229531312199,94,118,28817913.9,2.02
207,78,37.68115942028985,10,37.548584787648046,123.51425068772187,198.81131461074364,70,33.81642512077295,7.850542724754799,12.352903590072776,22.344617495615857,33.78035305131667,0.49456279924302265,95,115,29084183.099999998,1.74
