id,BTSID,StartTime,EndTime,Lat,Long,ServiceID,ServiceResource,ServiceExecutionTime,startSec,user_id,month,date,weekday,only_date
829,1046,2014-06-14 00:51:06,2014-06-14 00:51:07,30.933365,121.873737,1,0.2,1,3063,2789,201406,14,5,2014-06-14
830,235,2014-06-14 00:51:11,2014-06-14 00:51:36,31.148848,121.314851,8,7.0,25,3068,3171,201406,14,5,2014-06-14
831,235,2014-06-14 00:51:12,2014-06-14 00:51:19,31.148848,121.314851,4,1.5,7,3069,3171,201406,14,5,2014-06-14
832,478,2014-06-14 00:51:15,2014-06-14 00:51:17,31.246097,121.39928,2,0.5,2,3072,1430,201406,14,5,2014-06-14
833,861,2014-06-14 00:51:17,2014-06-14 00:51:47,31.390234,121.254572,9,10.0,30,3074,7815,201406,14,5,2014-06-14
834,479,2014-06-14 00:51:17,2014-06-14 00:51:24,31.143297,121.132883,4,1.5,7,3074,5744,201406,14,5,2014-06-14
835,693,2014-06-14 00:51:21,2014-06-14 00:51:22,31.224452,121.511537,1,0.2,1,3078,439,201406,14,5,2014-06-14
836,1431,2014-06-14 00:51:27,2014-06-14 00:51:28,31.292519,121.549839,1,0.2,1,3084,1828,201406,14,5,2014-06-14
837,450,2014-06-14 00:51:27,2014-06-14 00:51:28,31.252264,121.38269,1,0.2,1,3084,1589,201406,14,5,2014-06-14
838,1017,2014-06-14 00:51:28,2014-06-14 00:51:53,31.021822,121.590566,8,7.0,25,3085,2785,201406,14,5,2014-06-14
839,235,2014-06-14 00:51:28,2014-06-14 00:51:32,31.148848,121.314851,3,0.8,4,3085,3171,201406,14,5,2014-06-14
840,254,2014-06-14 00:51:36,2014-06-14 00:51:43,31.051898,121.769904,4,1.5,7,3093,7678,201406,14,5,2014-06-14
841,582,2014-06-14 00:51:48,2014-06-14 00:52:13,31.168938,121.54333,8,7.0,25,3105,2100,201406,14,5,2014-06-14
842,869,2014-06-14 00:51:51,2014-06-14 00:51:55,31.139721,121.673912,3,0.8,4,3108,7678,201406,14,5,2014-06-14
843,268,2014-06-14 00:51:53,2014-06-14 00:51:55,30.934254,121.279662,2,0.5,2,3110,3601,201406,14,5,2014-06-14
844,831,2014-06-14 00:51:54,2014-06-14 00:53:04,31.218812,121.401309,13,14.0,70,3111,2191,201406,14,5,2014-06-14
845,415,2014-06-14 00:51:54,2014-06-14 00:52:24,31.265,121.48958,9,10.0,30,3111,1667,201406,14,5,2014-06-14
846,268,2014-06-14 00:51:54,2014-06-14 00:51:58,30.934254,121.279662,3,0.8,4,3111,3601,201406,14,5,2014-06-14
847,268,2014-06-14 00:51:57,2014-06-14 00:51:58,30.934254,121.279662,1,0.2,1,3114,3601,201406,14,5,2014-06-14
848,172,2014-06-14 00:51:57,2014-06-14 00:52:07,31.242841,121.391309,5,2.0,10,3114,1449,201406,14,5,2014-06-14
849,379,2014-06-14 00:52:02,2014-06-14 00:52:04,31.242514,121.493696,2,0.5,2,3119,7652,201406,14,5,2014-06-14
850,1240,2014-06-14 00:52:07,2014-06-14 00:52:09,31.162463,121.364262,2,0.5,2,3124,6858,201406,14,5,2014-06-14
851,379,2014-06-14 00:52:10,2014-06-14 00:52:20,31.242514,121.493696,5,2.0,10,3127,7652,201406,14,5,2014-06-14
852,365,2014-06-14 00:52:12,2014-06-14 00:52:19,31.092058,121.38753,4,1.5,7,3129,599,201406,14,5,2014-06-14
853,330,2014-06-14 00:52:24,2014-06-14 00:53:34,31.131231,121.398758,13,14.0,70,3141,3083,201406,14,5,2014-06-14
854,263,2014-06-14 00:52:39,2014-06-14 00:53:49,31.015724,121.40907,13,14.0,70,3156,876,201406,14,5,2014-06-14
855,171,2014-06-14 00:52:42,2014-06-14 00:52:43,31.098558,121.377147,1,0.2,1,3159,1418,201406,14,5,2014-06-14
856,136,2014-06-14 00:52:46,2014-06-14 00:53:56,31.241274,121.36272,13,14.0,70,3163,1445,201406,14,5,2014-06-14
857,1245,2014-06-14 00:52:49,2014-06-14 00:52:53,31.21852,121.44019,3,0.8,4,3166,142,201406,14,5,2014-06-14
858,699,2014-06-14 00:52:50,2014-06-14 00:52:57,30.719537,121.355948,4,1.5,7,3167,7783,201406,14,5,2014-06-14
859,558,2014-06-14 00:52:52,2014-06-14 00:52:53,31.320121,121.459018,1,0.2,1,3169,2484,201406,14,5,2014-06-14
860,318,2014-06-14 00:52:52,2014-06-14 00:52:59,31.216359,121.397227,4,1.5,7,3169,7931,201406,14,5,2014-06-14
861,656,2014-06-14 00:52:57,2014-06-14 00:53:12,31.098701,121.582178,6,2.0,15,3174,2964,201406,14,5,2014-06-14
862,931,2014-06-14 00:52:59,2014-06-14 00:53:39,31.109271,121.617421,10,10.0,40,3176,6626,201406,14,5,2014-06-14
863,237,2014-06-14 00:53:01,2014-06-14 00:53:03,31.211485,121.403238,2,0.5,2,3178,2259,201406,14,5,2014-06-14
864,117,2014-06-14 00:53:03,2014-06-14 00:53:04,31.27975,121.497791,1,0.2,1,3180,1968,201406,14,5,2014-06-14
865,317,2014-06-14 00:53:08,2014-06-14 00:53:58,31.273183,121.488391,11,11.0,50,3185,1378,201406,14,5,2014-06-14
866,188,2014-06-14 00:53:12,2014-06-14 00:53:27,31.273019,121.307617,6,2.0,15,3189,1623,201406,14,5,2014-06-14
867,290,2014-06-14 00:53:12,2014-06-14 00:54:42,31.137509,121.40768,14,15.0,90,3189,5464,201406,14,5,2014-06-14
868,254,2014-06-14 00:53:14,2014-06-14 00:53:15,31.051898,121.769904,1,0.2,1,3191,7678,201406,14,5,2014-06-14
869,110,2014-06-14 00:53:18,2014-06-14 00:53:19,31.236104,121.375177,1,0.2,1,3195,1451,201406,14,5,2014-06-14
870,110,2014-06-14 00:53:21,2014-06-14 00:53:25,31.236104,121.375177,3,0.8,4,3198,1451,201406,14,5,2014-06-14
871,243,2014-06-14 00:53:39,2014-06-14 00:53:54,31.286022,121.497436,6,2.0,15,3216,115,201406,14,5,2014-06-14
872,499,2014-06-14 00:53:47,2014-06-14 00:53:48,31.073134,121.317814,1,0.2,1,3224,7684,201406,14,5,2014-06-14
873,1068,2014-06-14 00:53:53,2014-06-14 00:53:57,30.967591,121.656531,3,0.8,4,3230,1905,201406,14,5,2014-06-14
874,560,2014-06-14 00:53:57,2014-06-14 00:54:07,31.155297,121.573504,5,2.0,10,3234,2722,201406,14,5,2014-06-14
875,777,2014-06-14 00:53:57,2014-06-14 00:54:37,31.307198,121.511929,10,10.0,40,3234,1812,201406,14,5,2014-06-14
876,274,2014-06-14 00:54:02,2014-06-14 00:54:42,31.030356,121.535809,10,10.0,40,3239,2734,201406,14,5,2014-06-14
877,286,2014-06-14 00:54:05,2014-06-14 00:54:07,31.228755,121.523626,2,0.5,2,3242,83,201406,14,5,2014-06-14
878,489,2014-06-14 00:54:06,2014-06-14 00:54:07,31.282514,121.343407,1,0.2,1,3243,4963,201406,14,5,2014-06-14
879,878,2014-06-14 00:54:14,2014-06-14 00:54:24,31.081475,121.523285,5,2.0,10,3251,1041,201406,14,5,2014-06-14
880,1170,2014-06-14 00:54:18,2014-06-14 00:54:33,31.406426,121.476433,6,2.0,15,3255,1469,201406,14,5,2014-06-14
881,220,2014-06-14 00:54:22,2014-06-14 00:54:32,31.160079,121.37079,5,2.0,10,3259,7239,201406,14,5,2014-06-14
882,886,2014-06-14 00:54:22,2014-06-14 00:54:24,31.39034,121.272165,2,0.5,2,3259,1600,201406,14,5,2014-06-14
883,856,2014-06-14 00:54:33,2014-06-14 00:54:37,31.25821,121.479271,3,0.8,4,3270,7984,201406,14,5,2014-06-14
884,659,2014-06-14 00:54:45,2014-06-14 00:55:10,31.22121,121.411568,7,4.0,25,3282,6300,201406,14,5,2014-06-14
885,220,2014-06-14 00:54:50,2014-06-14 00:55:15,31.160079,121.37079,7,4.0,25,3287,7220,201406,14,5,2014-06-14
886,869,2014-06-14 00:54:51,2014-06-14 00:55:16,31.139721,121.673912,8,7.0,25,3288,7678,201406,14,5,2014-06-14
887,220,2014-06-14 00:54:53,2014-06-14 00:54:57,31.160079,121.37079,3,0.8,4,3290,7317,201406,14,5,2014-06-14
888,523,2014-06-14 00:54:53,2014-06-14 00:55:43,31.045516,121.216817,11,11.0,50,3290,1122,201406,14,5,2014-06-14
889,450,2014-06-14 00:55:00,2014-06-14 00:55:25,31.252264,121.38269,8,7.0,25,3297,1589,201406,14,5,2014-06-14
890,426,2014-06-14 00:55:00,2014-06-14 00:55:01,31.019982,121.244295,1,0.2,1,3297,7706,201406,14,5,2014-06-14
891,304,2014-06-14 00:55:05,2014-06-14 00:55:45,31.382812,121.242351,10,10.0,40,3302,6744,201406,14,5,2014-06-14
892,443,2014-06-14 00:55:08,2014-06-14 00:55:18,31.196266,121.537132,5,2.0,10,3305,1993,201406,14,5,2014-06-14
893,1393,2014-06-14 00:55:12,2014-06-14 00:55:27,31.253405,121.091261,6,2.0,15,3309,976,201406,14,5,2014-06-14
894,419,2014-06-14 00:55:13,2014-06-14 00:55:15,31.197909,121.426542,2,0.5,2,3310,58,201406,14,5,2014-06-14
895,1460,2014-06-14 00:55:16,2014-06-14 00:55:23,31.302901,121.553485,4,1.5,7,3313,1891,201406,14,5,2014-06-14
896,438,2014-06-14 00:55:18,2014-06-14 00:55:43,31.276317,121.524794,7,4.0,25,3315,2176,201406,14,5,2014-06-14
897,174,2014-06-14 00:55:19,2014-06-14 00:55:34,31.019691,121.249497,6,2.0,15,3316,1189,201406,14,5,2014-06-14
898,208,2014-06-14 00:55:24,2014-06-14 00:55:31,31.155848,121.383402,4,1.5,7,3321,4033,201406,14,5,2014-06-14
899,1436,2014-06-14 00:55:26,2014-06-14 00:56:16,31.174748,121.39247,11,11.0,50,3323,2238,201406,14,5,2014-06-14
900,814,2014-06-14 00:55:27,2014-06-14 00:55:34,31.354948,121.496863,4,1.5,7,3324,281,201406,14,5,2014-06-14
901,1460,2014-06-14 00:55:28,2014-06-14 00:55:29,31.302901,121.553485,1,0.2,1,3325,1891,201406,14,5,2014-06-14
902,1004,2014-06-14 00:55:41,2014-06-14 00:55:51,31.370992,121.177459,5,2.0,10,3338,8234,201406,14,5,2014-06-14
903,339,2014-06-14 00:55:48,2014-06-14 00:55:58,31.184319,121.230946,5,2.0,10,3345,8085,201406,14,5,2014-06-14
904,122,2014-06-14 00:55:52,2014-06-14 00:56:22,31.273767,121.222048,9,10.0,30,3349,7812,201406,14,5,2014-06-14
905,587,2014-06-14 00:56:05,2014-06-14 00:56:45,31.262448,121.504717,10,10.0,40,3362,2539,201406,14,5,2014-06-14
906,665,2014-06-14 00:56:06,2014-06-14 00:56:07,31.077825,121.33981,1,0.2,1,3363,1697,201406,14,5,2014-06-14
907,529,2014-06-14 00:56:14,2014-06-14 00:57:04,31.159304,121.358718,11,11.0,50,3371,8930,201406,14,5,2014-06-14
908,51,2014-06-14 00:56:21,2014-06-14 00:56:51,31.025227,121.44251,9,10.0,30,3378,526,201406,14,5,2014-06-14
909,754,2014-06-14 00:56:22,2014-06-14 00:56:24,31.113159,121.06421,2,0.5,2,3379,1054,201406,14,5,2014-06-14
910,254,2014-06-14 00:56:24,2014-06-14 00:57:14,31.051898,121.769904,11,11.0,50,3381,7678,201406,14,5,2014-06-14
911,744,2014-06-14 00:56:24,2014-06-14 00:56:25,31.085146,121.589124,1,0.2,1,3381,2137,201406,14,5,2014-06-14
912,529,2014-06-14 00:56:27,2014-06-14 00:56:29,31.159304,121.358718,2,0.5,2,3384,6644,201406,14,5,2014-06-14
913,188,2014-06-14 00:56:28,2014-06-14 00:56:35,31.273019,121.307617,4,1.5,7,3385,1661,201406,14,5,2014-06-14
914,963,2014-06-14 00:56:33,2014-06-14 00:57:03,31.235461,121.498056,9,10.0,30,3390,1332,201406,14,5,2014-06-14
915,963,2014-06-14 00:56:33,2014-06-14 00:57:03,31.235461,121.498056,9,10.0,30,3390,1332,201406,14,5,2014-06-14
916,1402,2014-06-14 00:56:37,2014-06-14 00:57:07,31.301057,121.388942,9,10.0,30,3394,1607,201406,14,5,2014-06-14
917,403,2014-06-14 00:56:44,2014-06-14 00:56:45,31.157536,121.203337,1,0.2,1,3401,555,201406,14,5,2014-06-14
918,220,2014-06-14 00:56:46,2014-06-14 00:57:16,31.160079,121.37079,9,10.0,30,3403,7224,201406,14,5,2014-06-14
919,516,2014-06-14 00:57:00,2014-06-14 00:57:30,31.222233,121.623547,9,10.0,30,3417,1946,201406,14,5,2014-06-14
920,372,2014-06-14 00:57:02,2014-06-14 00:57:12,31.246527,121.534982,5,2.0,10,3419,1936,201406,14,5,2014-06-14
921,141,2014-06-14 00:57:03,2014-06-14 00:57:13,31.246106,121.443663,5,2.0,10,3420,1613,201406,14,5,2014-06-14
922,467,2014-06-14 00:57:04,2014-06-14 00:57:19,31.058092,121.235964,6,2.0,15,3421,5903,201406,14,5,2014-06-14
923,1212,2014-06-14 00:57:11,2014-06-14 00:57:21,31.217323,121.753758,5,2.0,10,3428,2949,201406,14,5,2014-06-14
924,96,2014-06-14 00:57:15,2014-06-14 00:57:40,31.109649,121.402441,7,4.0,25,3432,233,201406,14,5,2014-06-14
925,435,2014-06-14 00:57:27,2014-06-14 00:57:31,31.200882,121.446511,3,0.8,4,3444,1380,201406,14,5,2014-06-14
926,869,2014-06-14 00:57:42,2014-06-14 00:57:44,31.139721,121.673912,2,0.5,2,3459,7678,201406,14,5,2014-06-14
927,1003,2014-06-14 00:57:44,2014-06-14 00:58:34,31.270369,121.443633,11,11.0,50,3461,2515,201406,14,5,2014-06-14
928,50,2014-06-14 00:57:47,2014-06-14 00:57:54,31.247519,121.322265,4,1.5,7,3464,1350,201406,14,5,2014-06-14
929,220,2014-06-14 00:57:56,2014-06-14 00:58:46,31.160079,121.37079,11,11.0,50,3473,7317,201406,14,5,2014-06-14
930,809,2014-06-14 00:57:58,2014-06-14 00:57:59,31.211617,121.486703,1,0.2,1,3475,7427,201406,14,5,2014-06-14
931,220,2014-06-14 00:58:00,2014-06-14 00:58:15,31.160079,121.37079,6,2.0,15,3477,7219,201406,14,5,2014-06-14
932,622,2014-06-14 00:58:01,2014-06-14 00:58:16,31.153746,121.504388,6,2.0,15,3478,286,201406,14,5,2014-06-14
933,360,2014-06-14 00:58:02,2014-06-14 00:58:17,31.405231,121.506638,6,2.0,15,3479,3639,201406,14,5,2014-06-14
934,529,2014-06-14 00:58:03,2014-06-14 00:58:33,31.159304,121.358718,9,10.0,30,3480,6705,201406,14,5,2014-06-14
935,836,2014-06-14 00:58:07,2014-06-14 00:58:11,31.045834,121.408322,3,0.8,4,3484,10,201406,14,5,2014-06-14
936,450,2014-06-14 00:58:18,2014-06-14 00:58:25,31.252264,121.38269,4,1.5,7,3495,1589,201406,14,5,2014-06-14
937,436,2014-06-14 00:58:20,2014-06-14 00:58:22,31.269929,121.453419,2,0.5,2,3497,2396,201406,14,5,2014-06-14
938,1509,2014-06-14 00:58:22,2014-06-14 00:58:24,31.193646,121.449596,2,0.5,2,3499,2225,201406,14,5,2014-06-14
939,673,2014-06-14 00:58:22,2014-06-14 00:58:24,31.24143,121.475172,2,0.5,2,3499,72,201406,14,5,2014-06-14
940,436,2014-06-14 00:58:22,2014-06-14 00:59:22,31.269929,121.453419,12,12.0,60,3499,2396,201406,14,5,2014-06-14
941,677,2014-06-14 00:58:40,2014-06-14 00:59:05,30.918205,121.509992,8,7.0,25,3517,2988,201406,14,5,2014-06-14
942,606,2014-06-14 00:58:50,2014-06-14 00:59:00,30.829105,121.180127,5,2.0,10,3527,936,201406,14,5,2014-06-14
943,853,2014-06-14 00:59:00,2014-06-14 00:59:15,30.904757,121.467941,6,2.0,15,3537,2695,201406,14,5,2014-06-14
944,547,2014-06-14 00:59:08,2014-06-14 00:59:09,30.705762,121.33512,1,0.2,1,3545,1239,201406,14,5,2014-06-14
945,248,2014-06-14 00:59:08,2014-06-14 00:59:18,31.202395,121.6278,5,2.0,10,3545,262,201406,14,5,2014-06-14
946,131,2014-06-14 00:59:18,2014-06-14 00:59:22,31.038201,121.216468,3,0.8,4,3555,1030,201406,14,5,2014-06-14
947,200,2014-06-14 00:59:23,2014-06-14 00:59:24,31.343106,121.455682,1,0.2,1,3560,1319,201406,14,5,2014-06-14
948,662,2014-06-14 00:59:27,2014-06-14 00:59:52,31.22135,121.391319,8,7.0,25,3564,318,201406,14,5,2014-06-14
949,424,2014-06-14 00:59:27,2014-06-14 00:59:57,35.379598,116.072359,9,10.0,30,3564,2004,201406,14,5,2014-06-14
950,313,2014-06-14 00:59:31,2014-06-14 01:00:21,31.250332,121.594504,11,11.0,50,3568,1946,201406,14,5,2014-06-14
951,801,2014-06-14 00:59:31,2014-06-14 00:59:56,31.198836,121.215066,7,4.0,25,3568,7759,201406,14,5,2014-06-14
952,220,2014-06-14 00:59:32,2014-06-14 00:59:42,31.160079,121.37079,5,2.0,10,3569,7224,201406,14,5,2014-06-14
953,869,2014-06-14 00:59:33,2014-06-14 01:00:03,31.139721,121.673912,9,10.0,30,3570,7678,201406,14,5,2014-06-14
954,264,2014-06-14 00:59:34,2014-06-14 00:59:36,31.324464,121.387532,2,0.5,2,3571,1804,201406,14,5,2014-06-14
955,412,2014-06-14 00:59:41,2014-06-14 00:59:43,31.198952,121.70244,2,0.5,2,3578,2874,201406,14,5,2014-06-14
956,1073,2014-06-14 00:59:51,2014-06-14 01:00:21,31.130891,121.472384,9,10.0,30,3588,7725,201406,14,5,2014-06-14
957,1073,2014-06-14 00:59:51,2014-06-14 01:00:31,31.130891,121.472384,10,10.0,40,3588,7725,201406,14,5,2014-06-14
958,375,2014-06-14 00:59:52,2014-06-14 01:00:17,31.102445,121.413911,8,7.0,25,3589,4078,201406,14,5,2014-06-14
959,356,2014-06-14 00:59:55,2014-06-14 01:00:20,31.284148,121.481157,7,4.0,25,3592,2338,201406,14,5,2014-06-14
960,782,2014-06-14 01:00:06,2014-06-14 01:00:08,31.273276,121.1303,2,0.5,2,3603,1769,201406,14,5,2014-06-14
961,450,2014-06-14 01:00:07,2014-06-14 01:00:14,31.252264,121.38269,4,1.5,7,3604,1589,201406,14,5,2014-06-14
962,1192,2014-06-14 01:00:09,2014-06-14 01:00:11,31.27328,121.47376,2,0.5,2,3606,5506,201406,14,5,2014-06-14
963,1186,2014-06-14 01:00:19,2014-06-14 01:00:23,31.217682,121.499709,3,0.8,4,3616,1951,201406,14,5,2014-06-14
964,801,2014-06-14 01:00:21,2014-06-14 01:00:28,31.198836,121.215066,4,1.5,7,3618,7759,201406,14,5,2014-06-14
965,436,2014-06-14 01:00:29,2014-06-14 01:01:09,31.269929,121.453419,10,10.0,40,3626,2147,201406,14,5,2014-06-14
966,94,2014-06-14 01:00:32,2014-06-14 01:00:36,31.264146,121.532591,3,0.8,4,3629,7915,201406,14,5,2014-06-14
967,220,2014-06-14 01:00:34,2014-06-14 01:00:49,31.160079,121.37079,6,2.0,15,3631,7219,201406,14,5,2014-06-14
968,869,2014-06-14 01:00:42,2014-06-14 01:00:43,31.139721,121.673912,1,0.2,1,3639,7678,201406,14,5,2014-06-14
969,536,2014-06-14 01:00:46,2014-06-14 01:00:48,31.324905,121.29416,2,0.5,2,3643,1524,201406,14,5,2014-06-14
970,446,2014-06-14 01:00:49,2014-06-14 01:00:53,31.356238,121.568226,3,0.8,4,3646,1648,201406,14,5,2014-06-14
971,906,2014-06-14 01:00:51,2014-06-14 01:01:16,31.199721,121.325753,7,4.0,25,3648,5744,201406,14,5,2014-06-14
972,429,2014-06-14 01:00:57,2014-06-14 01:00:59,31.311942,121.54204,2,0.5,2,3654,280,201406,14,5,2014-06-14
973,963,2014-06-14 01:01:04,2014-06-14 01:01:29,31.235461,121.498056,8,7.0,25,3661,1332,201406,14,5,2014-06-14
974,300,2014-06-14 01:01:04,2014-06-14 01:01:14,31.311329,121.495756,5,2.0,10,3661,2439,201406,14,5,2014-06-14
975,530,2014-06-14 01:01:08,2014-06-14 01:01:33,31.10114,121.181649,8,7.0,25,3665,1060,201406,14,5,2014-06-14
976,529,2014-06-14 01:01:12,2014-06-14 01:01:22,31.159304,121.358718,5,2.0,10,3669,6644,201406,14,5,2014-06-14
977,742,2014-06-14 01:01:26,2014-06-14 01:01:51,31.239319,121.265377,7,4.0,25,3683,3713,201406,14,5,2014-06-14
978,532,2014-06-14 01:01:27,2014-06-14 01:01:29,31.223665,121.458791,2,0.5,2,3684,143,201406,14,5,2014-06-14
979,1165,2014-06-14 01:01:34,2014-06-14 01:02:04,30.9152,121.664095,9,10.0,30,3691,1738,201406,14,5,2014-06-14
980,220,2014-06-14 01:01:42,2014-06-14 01:01:49,31.160079,121.37079,4,1.5,7,3699,7208,201406,14,5,2014-06-14
981,529,2014-06-14 01:01:42,2014-06-14 01:01:52,31.159304,121.358718,5,2.0,10,3699,8927,201406,14,5,2014-06-14
982,407,2014-06-14 01:01:43,2014-06-14 01:02:53,31.108876,121.345256,13,14.0,70,3700,3088,201406,14,5,2014-06-14
983,963,2014-06-14 01:01:47,2014-06-14 01:01:51,31.235461,121.498056,3,0.8,4,3704,1826,201406,14,5,2014-06-14
984,220,2014-06-14 01:01:50,2014-06-14 01:02:00,31.160079,121.37079,5,2.0,10,3707,7239,201406,14,5,2014-06-14
985,266,2014-06-14 01:01:50,2014-06-14 01:02:50,31.175318,121.181299,12,12.0,60,3707,552,201406,14,5,2014-06-14
986,943,2014-06-14 01:01:51,2014-06-14 01:02:16,31.116535,121.678055,7,4.0,25,3708,4294,201406,14,5,2014-06-14
987,808,2014-06-14 01:01:53,2014-06-14 01:02:03,31.26748,121.57859,5,2.0,10,3710,5473,201406,14,5,2014-06-14
988,869,2014-06-14 01:01:54,2014-06-14 01:02:01,31.139721,121.673912,4,1.5,7,3711,7678,201406,14,5,2014-06-14
989,271,2014-06-14 01:01:55,2014-06-14 01:02:25,30.967774,121.447499,9,10.0,30,3712,5644,201406,14,5,2014-06-14
990,832,2014-06-14 01:01:57,2014-06-14 01:02:12,31.334449,121.536876,6,2.0,15,3714,7617,201406,14,5,2014-06-14
991,1443,2014-06-14 01:01:59,2014-06-14 01:02:29,31.274336,121.39328,9,10.0,30,3716,122,201406,14,5,2014-06-14
992,1238,2014-06-14 01:02:02,2014-06-14 01:02:12,31.346801,121.577398,5,2.0,10,3719,1545,201406,14,5,2014-06-14
993,1240,2014-06-14 01:02:04,2014-06-14 01:02:29,31.162463,121.364262,8,7.0,25,3721,6841,201406,14,5,2014-06-14
994,434,2014-06-14 01:02:06,2014-06-14 01:02:16,31.164195,121.330502,5,2.0,10,3723,8918,201406,14,5,2014-06-14
995,559,2014-06-14 01:02:10,2014-06-14 01:02:20,31.190185,121.443475,5,2.0,10,3727,7959,201406,14,5,2014-06-14
996,1440,2014-06-14 01:02:10,2014-06-14 01:02:12,31.038725,121.464203,2,0.5,2,3727,8626,201406,14,5,2014-06-14
997,122,2014-06-14 01:02:11,2014-06-14 01:03:41,31.273767,121.222048,14,15.0,90,3728,7812,201406,14,5,2014-06-14
998,300,2014-06-14 01:02:12,2014-06-14 01:02:52,31.311329,121.495756,10,10.0,40,3729,1459,201406,14,5,2014-06-14
999,352,2014-06-14 01:02:12,2014-06-14 01:02:37,30.932475,121.692651,7,4.0,25,3729,2767,201406,14,5,2014-06-14
1000,572,2014-06-14 01:02:12,2014-06-14 01:02:16,31.155344,121.2025,3,0.8,4,3729,554,201406,14,5,2014-06-14
1001,45,2014-06-14 01:02:20,2014-06-14 01:02:22,31.116021,121.287621,2,0.5,2,3737,901,201406,14,5,2014-06-14
1002,529,2014-06-14 01:02:21,2014-06-14 01:02:46,31.159304,121.358718,7,4.0,25,3738,6830,201406,14,5,2014-06-14
1003,98,2014-06-14 01:02:23,2014-06-14 01:02:24,31.158515,121.1384,1,0.2,1,3740,7739,201406,14,5,2014-06-14
1004,246,2014-06-14 01:02:26,2014-06-14 01:02:27,31.042056,121.720903,1,0.2,1,3743,389,201406,14,5,2014-06-14
1005,156,2014-06-14 01:02:27,2014-06-14 01:02:28,31.038291,121.194794,1,0.2,1,3744,794,201406,14,5,2014-06-14
1006,489,2014-06-14 01:02:39,2014-06-14 01:02:40,31.282514,121.343407,1,0.2,1,3756,4963,201406,14,5,2014-06-14
1007,483,2014-06-14 01:02:40,2014-06-14 01:02:47,31.17023,121.337413,4,1.5,7,3757,7953,201406,14,5,2014-06-14
1008,1447,2014-06-14 01:02:49,2014-06-14 01:02:50,30.876032,121.466173,1,0.2,1,3766,4870,201406,14,5,2014-06-14
1009,1253,2014-06-14 01:02:49,2014-06-14 01:02:53,24.284812,102.999068,3,0.8,4,3766,616,201406,14,5,2014-06-14
1010,258,2014-06-14 01:02:52,2014-06-14 01:03:22,31.270626,121.5908,9,10.0,30,3769,304,201406,14,5,2014-06-14
1011,109,2014-06-14 01:02:57,2014-06-14 01:02:59,30.899117,121.175731,2,0.5,2,3774,927,201406,14,5,2014-06-14
1012,640,2014-06-14 01:02:59,2014-06-14 01:03:24,30.954604,121.333773,8,7.0,25,3776,843,201406,14,5,2014-06-14
1013,88,2014-06-14 01:03:00,2014-06-14 01:03:07,30.74139,121.380141,4,1.5,7,3777,1250,201406,14,5,2014-06-14
1014,91,2014-06-14 01:03:11,2014-06-14 01:03:18,31.17939,121.754087,4,1.5,7,3788,2812,201406,14,5,2014-06-14
1015,664,2014-06-14 01:03:19,2014-06-14 01:03:21,30.950067,121.449083,2,0.5,2,3796,1155,201406,14,5,2014-06-14
1016,595,2014-06-14 01:03:21,2014-06-14 01:03:46,31.220809,121.305363,8,7.0,25,3798,7839,201406,14,5,2014-06-14
1017,248,2014-06-14 01:03:45,2014-06-14 01:04:00,31.202395,121.6278,6,2.0,15,3822,2026,201406,14,5,2014-06-14
1018,267,2014-06-14 01:03:47,2014-06-14 01:03:48,31.134786,121.444969,1,0.2,1,3824,677,201406,14,5,2014-06-14
1019,90,2014-06-14 01:03:50,2014-06-14 01:04:30,31.146522,121.352501,10,10.0,40,3827,480,201406,14,5,2014-06-14
1020,186,2014-06-14 01:03:51,2014-06-14 01:03:58,31.146311,121.399951,4,1.5,7,3828,507,201406,14,5,2014-06-14
1021,245,2014-06-14 01:03:54,2014-06-14 01:04:04,31.263651,121.573401,5,2.0,10,3831,5846,201406,14,5,2014-06-14
1022,434,2014-06-14 01:03:55,2014-06-14 01:04:35,31.164195,121.330502,10,10.0,40,3832,5744,201406,14,5,2014-06-14
1023,50,2014-06-14 01:03:56,2014-06-14 01:04:21,31.247519,121.322265,7,4.0,25,3833,5136,201406,14,5,2014-06-14
1024,622,2014-06-14 01:03:56,2014-06-14 01:04:03,31.153746,121.504388,4,1.5,7,3833,2320,201406,14,5,2014-06-14
1025,186,2014-06-14 01:03:56,2014-06-14 01:04:46,31.146311,121.399951,11,11.0,50,3833,507,201406,14,5,2014-06-14
1026,90,2014-06-14 01:03:57,2014-06-14 01:04:22,31.146522,121.352501,8,7.0,25,3834,480,201406,14,5,2014-06-14
1027,496,2014-06-14 01:04:04,2014-06-14 01:04:06,31.158559,121.319801,2,0.5,2,3841,170,201406,14,5,2014-06-14
1028,1074,2014-06-14 01:04:06,2014-06-14 01:04:31,31.171686,121.441221,7,4.0,25,3843,2239,201406,14,5,2014-06-14
1029,423,2014-06-14 01:04:13,2014-06-14 01:04:20,31.163432,121.354451,4,1.5,7,3850,31,201406,14,5,2014-06-14
1030,1388,2014-06-14 01:04:16,2014-06-14 01:04:20,30.9269,121.467678,3,0.8,4,3853,8002,201406,14,5,2014-06-14
1031,669,2014-06-14 01:04:25,2014-06-14 01:04:50,31.127837,121.380654,8,7.0,25,3862,506,201406,14,5,2014-06-14
1032,960,2014-06-14 01:04:27,2014-06-14 01:05:17,31.360977,121.444195,11,11.0,50,3864,3185,201406,14,5,2014-06-14
