BCode,BTSID,Lat,Long
2159,facab2dde9947ede3b2c992b57865546,31.267263,121.086225
2160,90dddd9a09fcbf6532648c29ab86654e,30.853798,121.344272
2161,ebdcb5b1a748609296b3cd18cc5057a9,31.13264,121.32443
2162,079cd4934dd186415b76e3a90c790605,31.040378,121.255563
2163,c0c7c571c70ace2f377d65c54c3499bc,31.307142,121.362041
2164,426e96e3ac2b52e6cf99baaa1ff35df2,31.203987,121.520591
2165,cac9bd1c0a003ce5668b0ac46485924a,31.251614,121.464007
2166,915fbecbb70889f92787218aa5c3da2e,31.132785,121.413457
2167,cd629707ccf8649814a59225bd4ec909,30.938138,121.327668
2168,2c3cd536a591ad9e53702be5fc358902,30.880562,121.486561
2169,ebeacace2f966c6aadb4c77b73514089,31.019246,121.250749
2170,bac6bc6b0cb0ce1c4b71c58bcc290dbc,31.021822,121.590566
2171,7d775468ee24beaf850a7e077a7b1192,30.892415,121.023553
2172,9dd26f220b38d7b981eeff5ab04e3f1c,31.2355,121.417315
2173,b6d684d96fbc1a3da4f23c4513f5f3ca,30.723654,121.330778
2174,879305d447c64d674c55def86e0a60fd,31.230363,121.5056
2175,79a321596dc0a8381b95452f740ef262,31.415595,121.188844
2176,de7d6b48cc1ccb3121b090b8e845e8a4,31.266743,121.481644
2177,44d6fc0f1f59bebb224fa994f6c16841,31.356238,121.568226
2178,828398559a65a3f5a5b60dc3328a9dad,31.189701,121.543143
2179,0769a55a410e5e4a8e54f2e0a568f74c,31.295347,121.515155
2180,cc5f3adeb8ec8b6585fad9cef2b50e5c,31.13107,121.298444
2181,cb775ddb50ab7a94d71240204a626f8c,30.838466,121.228977
2182,da4e645bb279125189b876c3fc7c0c10,31.060038,121.195223
2183,e9d794244917e8743c8f7c08b2462ed1,31.048845,121.231719
2184,350cadc52424834a0e4d43c4b3461e90,31.370388,121.187891
2185,a4e3497159c542b3318b1558daf63616,31.2676,121.541803
2186,73ea4bad767d6f3b89f40738ae000663,31.066368,121.2082
2187,9a290c6d20fb854d6be9bbf777665b99,30.72456,121.344043
2188,6629787bc6e7d3acf9e24484e2fb8cc8,31.229334,121.368291
2189,efd80e1eacf37cb0b85321d315df0e80,30.847557,121.226776
2190,c6e70eb321e7db90e4b9107fa4676470,31.229071,121.452449
2191,de06dbf448ccc1292e368612d6936ed2,31.225266,121.444323
2192,4cdf9071a8b058fe5a9c90af95d6fb28,31.240869,121.481603
2193,466fe0dfa6689f5d9684a3e6d3aa51a5,31.234259,121.52572
2194,0a7fbcd06d500f9ad3555d65e10399f1,31.159704,121.457647
2195,3ae1cffde7b52e770cae0da12ea4bb26,31.269521,121.153127
2196,a94a21c2ddd22e9960ab9a1859083ad7,31.058407,121.330724
2197,740825c86b17fddf2093f3dfd9ee3add,31.070388,121.532962
2198,e1aea6cd041797c9dd76a40e0bc2c2b2,30.954604,121.333773
2199,be0624bd1bd0dc4c1c15da82ecf6e4fd,31.365408,121.245027
2200,94c28e148ffee78a62792eeb5eae0537,31.123394,121.278015
2201,6ec43095d19039033e1b33487f831052,30.919334,121.475563
2202,a0b8479e6a6ad65b8a346fdaa45abe11,31.233973,121.41641
2203,5bd9d9268a850bd397d74a4dd47f7f37,31.19868,121.485666
2204,ab7cce0903071e52eda9914a8badaca5,31.098359,121.073778
2205,062b5aa732bd7ac56f243479c4165e6f,31.070388,121.520258
2206,57e0c858f40c279d1a5794b1bacdd21f,31.199721,121.325753
2207,a463509743c7d80e9c45ab07fa76b471,30.933365,121.873737
2208,feb159977111582c1cd528b3594223df,31.108567,121.766873
2209,f44cbf38af2a0dbd76e9039b517f3ca8,31.202118,121.395128
2210,4ec9996107d5c250def63119b3f75fa8,30.983141,121.540945
2211,a5baad5209655e95cf514976f1150518,31.27975,121.497791
2212,73bf3ed22706250c4737972083a50af3,31.198836,121.215066
2213,e40bfab17f0add59e23824e9b46c2db3,31.142941,121.443942
2214,0e4fb23cbe35ef8b89c460f0ce6529db,31.116021,121.287621
2215,59e88868e48d084c2410dda49eca27f3,31.074814,121.713455
2216,3ededef6fb8fcc966ac0f04d30aebe70,31.221591,121.351862
2217,6f30a5e423d579b604a117b5afe3f356,31.042021,121.204506
2218,dba2be7b2e833fc8b39f1b6736b076fc,31.010467,121.237408
2219,ac57655accaafebd39dd61d87efc40c6,31.085146,121.589124
2220,2be0a59783bdc80d1157c5f70d6e48dc,31.280867,121.656939
2221,7c1ab812712f92e0d518c77f0e260e8e,31.33167,121.440751
2222,846c38baac11a4254c857d45f0d213ef,31.23301,121.442524
2223,3b29d540f537a0155bf0732bb5fff5a1,30.889897,121.320413
2224,51638d8a3be1b94fcca16fdae64b8e77,31.203987,121.520591
2225,79c78ce556c972eda45608d4cbdd47a0,31.337218,121.465181
2226,173419371f0133e120759ec45858738e,31.270279,121.531241
2227,dfe1d81e237f390dac78d6a8f3a71056,31.178359,121.279284
2228,22e86c74adf16b4918abe74594884cdb,31.285741,121.626244
2229,5649f7d832a783f6e9c8674b0284f512,31.28023,121.543164
2230,e3f5308260515509a5399df4870a6494,31.254534,121.34772
2231,0e510c3ed9756c585c51e00f9c5007bd,30.954604,121.333773
2232,7138e7cc4f5fb6ddf65607b72ade12c1,31.141245,121.500503
2233,b136bc9e33f5d26a69cc3614fa197e97,31.303224,121.308726
2234,57e7cbd1fcee5905ddaf2b5058eba574,31.311631,121.354326
2235,72d3c5daa15ce2da1c644ccd059c70d4,31.180175,121.422303
2236,67fb409395d89db0d3920a3b3f8efbb5,31.042149,121.539262
2237,7a9a361d8a946c5467bdd89e754e5b87,31.190301,121.566862
2238,29ab5d0ebf2b6de00ee019f2886c2121,31.161635,121.286602
2239,d2d86ecc9b0d5416a270441ee930c0bc,26.215115,109.744661
2240,c397d35b59310851299956e27bbe4d5a,31.265054,121.456413
2241,78f763fe40ed8987fb3d62370f030925,31.201064,121.438699
2242,bc27d28a1b76f312c6ad529d575ac64e,31.120714,121.42693
2243,8a27442db3ad6f4a0291054e41623177,31.250332,121.594504
2244,9a4adc338b23d864d3215b850a3c96d2,31.19382,121.49524
2245,f75600f56b8bc9338c0c296638fc1542,31.086136,121.507054
2246,63717954a79dae6fcf66c2f02d78d3e8,30.72456,121.344043
2247,89279e724c1cbd08a253cde9832a5aa6,31.290887,121.435064
2248,534973c5ddcb71d939d017f040f3e7ed,35.379598,116.072359
2249,4a071f9eabf11e8127fa4eb10843ecc2,31.171101,121.507145
2250,e3702e87378e812b4c36082cef5f331e,31.038911,121.226883
2251,71174cc572eefd5ae7ccc57b59fa82e0,31.318369,121.407014
2252,18fbdc92bd340c6ad7ee27052799acda,31.228017,121.444777
2253,22da05b813a219a9b02a6db6abab29ed,30.915122,121.560642
2254,5ca4a816dd76c0a53fee01a3b2d26d3f,31.39034,121.272165
2255,1c2576e7a655057e1556edc7ca1f6275,31.13756,121.339005
2256,f6c37e56bdf487757f24a16bd83f60a3,31.260217,121.525816
2257,a542c903620bdaa2859155c232be0350,31.03333,121.427385
2258,3df0d19556a5571661dfd5be8b6f4ff7,31.117844,121.402074
2259,dcd28b8db3a85291e4811ef3d8611c4d,31.280339,121.402957
2260,f4b71848b40e661e143b956141fa4202,31.233761,121.670586
2261,33f0c1c6ebcea20e0c2d721861445da0,31.106759,121.398956
2262,db3330f9d5505df7b211395cfcd32874,31.234499,121.463079
2263,7929bb7e866965e4805d4cc1ed9433d8,31.167279,121.113649
2264,1771b8d01ae5ded9b5d41d70d01933e4,31.236009,121.478941
2265,59664cf707cebe1984d58415fdd71f95,31.144212,121.50825
2266,546690f76f0343c7b17b989ebd0ecd12,31.16346,121.405127
2267,9d3b8de1b3dd2889409de5068e1ff04c,31.138371,121.416975
2268,119c738eab2dc06f83598d3cd10452fd,31.318281,121.447698
2269,ae2172ad44dc945cd1bc5c36f0051b9f,31.327319,121.462047
2270,2e058e519dfaa66706f5aaf3626ba068,31.158843,121.127268
2271,c29743837cf090eb6ef41b03f629ff32,31.161066,121.354642
2272,338b7e045d5c3499a648052e88c13bbb,31.159523,121.435774
2273,e0f2dc9de68c75d26214f9b2f5ed45e6,31.366638,121.43543
2274,145e5fd82284e185b94d3ab4c3bcf341,31.081475,121.523285
2275,4b955ec53899fce9664527f2f5d74bd9,31.307215,121.486962
2276,60ae4343feb73fccbe325162bf08ca81,31.371694,121.443832
2277,178113758a8094e9e9f8778c21f8af84,31.196135,121.558528
2278,f2dd58fb47b3a72973ada2f56eeab5f5,31.137509,121.40768
2279,be788099e0f5c290389f5c067c68f37b,31.307268,121.521916
2280,bcbae0ecad5e012e9240704c94e02024,31.208384,121.466365
2281,73040921657b915951ce6bfebb0fccad,31.132785,121.413457
2282,52f9cf38d255f49566f1c375f1c70cc7,35.379598,116.072359
2283,e3bc872b1f2391ac0d98fe53b153572b,31.177169,121.445517
2284,71f7a3b144a4a555de28646bd8c4b4a9,31.175781,121.643301
2285,da366d8424179f73cee65831d7c6129d,31.220416,121.529149
2286,267e25b6248f8ab2c87ed603a145c9ea,31.269929,121.453419
2287,c0b3da25160b9f9a6430990ed358ecee,31.202395,121.6278
2288,ced7da152f43ab6da96c18797f9d0410,31.060038,121.195223
2289,3a73017ca2254d80a0993835972d3e5a,31.155403,121.57642
2290,a9447936bd5ceb21c764775e0a74734e,31.125764,121.562057
2291,66633d835358dbbdb8e30a31f504a57c,31.209644,121.56447
2292,de913dfa5efe1ad2826bb35309c8d897,31.265705,121.420959
2293,2de4519f87257555362e943fe5e94c8a,31.190301,121.566862
2294,dbac651eb24aba468ab60486e2b40708,31.276567,121.483483
2295,93cbbce1aa08f396ecfc9fb4a4c517ba,31.242514,121.493696
2296,bb49410bf7996f14191f5e9002e66b04,30.74139,121.380141
2297,b1866c1ce65a3a7f4695ea7c6aeab411,31.019691,121.249497
2298,2c7d0622ec1b95f0c01721f30230d011,31.252105,121.56398
2299,3887990ff0ef0384027468760ee4e179,31.026816,121.426094
2300,3e1e76a30b6c53705e78565f07e1b50b,31.227762,121.495598
2301,5dfac0fab1d3cb2c9d5d5eb22753777d,31.257553,121.311711
2302,dc9a40456f3af4e66f706b40441d14f9,30.773575,121.14093
2303,fcbffab2234486ff037e38e63b332f58,31.13107,121.298444
2304,746c7f47717c54785e80385389e6d671,31.288667,121.527375
2305,bd812a2ed10eb7347d3ba7c6afd2bd23,31.168241,121.437559
2306,0d7573cfd6ae0bd25ea6361d9b5bc6f2,30.889897,121.320413
2307,a5328a0c8cdf87135a82a01161c35c61,31.387989,121.396749
2308,5342e1b212159b56120edbbabb808d9b,31.334186,121.50238
2309,01486c8a8a2ff1b14d6c09372bbf3f62,31.294885,121.244609
2310,c022594254084de45462af8faad9c35d,31.304576,121.522177
2311,ca66b4065d17c244f9cad4587e450cdf,31.102445,121.413911
2312,8c578526e5176ba7a08fbe3d2dfedfbc,31.277512,121.287969
2313,5573010d5470e82c707609452b923926,31.371694,121.443832
2314,00efe17cb80d0d919577c1092de4a72f,31.378285,121.436137
2315,a63048aaffd54854c3133e70589bf6aa,31.109806,121.242241
2316,c0a2a42d86c010e31a6a6eccf19a8604,31.053362,121.431405
2317,c2bfacaca65872afca811c45d5778dd3,30.715526,121.351073
2318,fa6bbfded0e41085610718a97215cf34,31.233201,121.469528
2319,e54ba9c5a8e5bd1fedb434720fd05442,31.28023,121.543164
2320,f82501a40dab731b31a1f0904eb7b2a7,31.040378,121.255563
2321,a5fe6e1bb9dbf10e3c50823539927aea,31.163705,121.503747
2322,fb505a0c43f75eb5fa744db99d4785ff,31.140384,121.620758
2323,5cfa589e672e778c278ab2bfe8b7e13f,31.012926,121.423939
2324,7f93d357ab57e9e5e63095d7a6965282,31.312291,121.46631
2325,ba0b88476fb75fe597b02cdccecc5326,31.270362,121.612773
2326,e6ccaeeb886f7cc398319cf5db9b0274,31.19332,121.430385
2327,ecf40d0a93d683433369c3a9626e014a,31.10114,121.181649
2328,ee14cdfecbfa78fa6386fa66dc25c01f,31.260429,121.426787
2329,c306ee4f032e4ebf9145aed375ed6f09,31.120822,121.29001
2330,b8c9a281b11b7883a4d7dc043cb25596,31.010124,121.538644
2331,986f7512fb5b7739045af79cda76daeb,31.140979,121.586245
2332,d3aa52e84b2cb8fc0d7d901961055460,31.209182,121.752433
2333,cc7f59ecac7114fdaea5f2ae152f1787,31.456258,121.413525
2334,49eb5642a28408a484956c5325f553f4,31.412982,121.496282
2335,904313d1c3d4936e72394416bfec7aee,31.242078,121.331128
2336,ddfcec6901e47319652b8cf063af2487,34.638922,119.467017
2337,b3349ed9897966f84f5ce7178acbb779,31.36124,121.451839
2338,7bf41f3e3ffe291518d4690b716a512c,31.252241,121.57094
2339,c4c1ccd13a27304534018317c3bf48e2,31.070388,121.520258
2340,3840415e0459215f675e35689e8c5027,31.199721,121.325753
2341,b1ff3e6c3ce0b74d89a2cd7ed719e82b,31.154875,121.131226
2342,c3329e2e7e1ee7dbe650d09790816eb2,31.141982,121.459872
2343,8920f4e858d5b9935a4be2ba98a45ead,46.777465,131.812182
2344,ce1cb707080fce39378b367253be0232,31.265705,121.420959
2345,8cee60ab5df91bc6d0413deb2ed74fee,31.280262,121.364633
2346,915c4c12c3ea9929ad8611f1b3cf7699,31.300693,121.496182
2347,68f425c51e01f0327b4a0b1ef3489cfd,31.106759,121.398956
2348,bc5c18acc630ce33d6b619588b367ceb,31.241762,121.50497
2349,e715957adbddacdc9a25a15e55303f77,31.130862,121.091425
2350,1d19bd4ac76e28fcbe3c55b245fd8ea1,31.139721,121.673912
2351,4aa405c6d0d30d817d9387250b5fb3d8,31.430745,121.187414
2352,219643765ac355b4aef8965e8c212af3,31.254912,121.371838
2353,eb29f8ba5b8baa622f969e39af5ff903,31.323113,121.616609
2354,3e71fb490e4c731f6bccd200c611397c,35.24116,113.276351
2355,6692d4e5af24be614246f737e6c3c987,31.0887,121.513069
2356,df88b9b822ff0e1d5e7fbf0dade48aa4,31.113501,121.393037
2357,0bb3f0dac5716d20a2c122b4be1cf54e,31.373175,121.438741
2358,ac431c0334cf922d54157ebbf6d7848e,31.198093,121.126168
2359,9b6ddca8a5ef17f795c72946c880bdd3,31.122623,121.433813
2360,cee0f86f377eee4400b3b576eee84cba,31.196135,121.558528
2361,bc09a69042dd7e76e8aeba4dc9d8f401,31.277512,121.287969
2362,ac765184c25f0762c3ea35b408953c3a,31.007327,121.431151
2363,e6827f62270b2cad47d7eeea99a28349,31.155403,121.57642
2364,f9110dcb117818bd1377756a316f17a4,30.899117,121.175731
2365,8a31422c4eb65d154fd802f1e87f9a39,31.299749,121.170321
2366,6c8196377c08d381192a1a9422816807,31.294508,121.537685
2367,17125d8262a02607c7b60bb5ed7ee879,31.258255,121.471554
2368,83ad1d8e5888b772b5ba31ec4abf92a6,31.030356,121.535809
2369,c9b2c56c5f12b2ad32e11acbc05c03f2,30.967774,121.447499
2370,164eaa7e2e77eaefd0bbea7de996f953,31.370388,121.187891
2371,b7b81ce78659f6611f44ef817fce823f,30.796356,121.199264
2372,f927922c12fb978bd180f93f4855679d,31.252404,121.435035
2373,efbad8d0cd9f8c702f4a37e107c69fc7,31.281813,121.354285
2374,bbfaf522af90951f1c5ef151eb5bc412,31.356238,121.568226
2375,274f19e6de3e5e7f4b0288404b972ab0,31.302746,121.376994
2376,f3564a29914d1db9f783cd4ec507071e,31.318695,121.410448
2377,28ad96a13087f5d3e586e1839428bec3,31.232729,121.566935
2378,d69405d39c8b1c5e0440f4dc8d654220,31.27975,121.497791
2379,d043890746bad658a9e8f2003bd68e98,30.867598,121.198612
2380,843eaeb6020b7ebf4e8e8a512f3eaf84,31.078365,121.404647
2381,3cb0429ae218b879979dbdea175c9c17,31.288777,121.390078
2382,ae90fbdb3054a77d03f57f6853164577,31.222168,121.378951
2383,634f09e7fa9d1c23b37d57a2801e2b03,31.012926,121.423939
2384,606b78c451a290b6eb579d73b7b67df3,31.275331,121.286529
2385,596dce03602c3ff69d8414e9bec09f8c,30.723654,121.330778
2386,57124169a01305ba1ad0a63d3a3ffa86,31.203987,121.520591
2387,bb69cfb8651998199883946b14b84112,31.232877,121.48753
2388,e9a84d3bcbbb2be0b25858ee9c0f2c7d,31.155403,121.57642
2389,cd2e98b3c5b65cb0239ff453a05eadfb,31.206194,121.456569
2390,af8f25b857f61ba39a3765d11ab8f6f2,31.253601,121.4782
2391,ee53f68839c74732df113055cba9c44f,31.412982,121.496282
2392,0bc3e48e8548d75fc257521664042921,31.243738,121.486223
2393,f3265e0cb31be8b54b3e801cdd4011a9,31.378631,121.277965
2394,fa1c9bb134ae7e2a9650dd1db54b8f20,31.366638,121.43543
2395,019cb2a1c1eda62e390be7623d73ac84,31.111821,121.385462
2396,019fcf3c219c57bb3f28b8e21d8553bc,31.065206,121.803371
2397,dbffe3ce69359f19e83dbf81fc6cfe74,31.26604,121.399004
2398,c8b4094350bacc396d3842b7f96a0a7d,31.081475,121.523285
2399,e79f3655bc383d8c1d02c725db7700f8,31.080824,121.390896
2400,cc367def0b98eddf9f1aa6e845f52aeb,31.141982,121.459872
2401,b1c1042130b795c488ea2905010b681e,31.252404,121.435035
2402,f0dd1082cf9dea441ed1649efa8694ff,30.989121,121.127308
2403,4068c202af5fde16fe838aaf61e14e34,30.746286,121.344028
2404,9fee72610140eed2f80dfe5284c51f1b,31.03732,121.18963
2405,c729d9ebe3a3a975bc4f0a8b89876856,31.179835,121.429502
2406,220048dda836363353b0dbdb0ed175ba,31.287814,121.355886
2407,c4b150afc9558ab1b5ff148f5f04731c,31.280348,121.592755
2408,37648eb0c8d1780e213c144ced001898,31.180897,121.463904
2409,5a5b55ab019932a17d752c9dad679ae2,31.391131,121.251789
2410,b6c89306f16ea66382baae636547601a,31.343106,121.455682
2411,ff9fec83c3cf820ce25b0f5d1e3d4aa3,31.247519,121.322265
2412,8dd7a0942510567094c8af43e28d1d33,31.016895,121.42971
2413,d939a3a4499fba713830339a3be9acec,31.309645,121.4911
2414,747bcb12125d73ba98671a9f4ba25f32,31.130862,121.091425
2415,6745c726504ba7e968fe6e6d58d9ee3a,31.230748,121.485488
2416,bb8a60eca82bb138f5085c932cff1c09,31.002479,121.390889
2417,9b2cba458c577e4c81d36f31c487a8d0,31.055129,121.770244
2418,ffddcc270716c9db95c88bd33cbf50a6,31.051731,121.423756
2419,b225105eb02a7eb9de5e8b4ce5aa272d,31.320121,121.459018
2420,b3c16460b164ef1b9e1348563f014444,31.236728,121.42407
2421,fbc10dc0e5461e4735de2f59f4c88c00,31.120864,121.389141
2422,3fc1e5ab7a423971176022dd3902601e,38.052584,114.484137
2423,abb5a1e8cd0e7c90a1352e5f607df4f9,31.047441,121.470836
2424,da08f6e336460ef50f9dc408962e6a8b,31.163432,121.354451
2425,2489de0dd56c411d5fd66e10b4cfc25b,31.25079,121.48933
2426,f8ce9f88c82c3e70824e996daad5726f,30.908583,121.656169
2427,50ef244544415c242a7cc75eee502089,31.023064,121.534267
2428,ff71eae384c0966a641c77eb9e772944,31.319806,121.526248
2429,f8c978975d299c773eb425f545f128b4,31.300693,121.496182
2430,08f3349ce0f32142f244c0cdc3c0561f,31.158843,121.127268
2431,c6248fee57a95b8dfd4a00b223857267,31.166046,121.642137
2432,71fc4337f9d382f357547282f748af22,31.334186,121.50238
2433,514875428fd52318dddbacfa139f4b2a,31.396351,121.44222
2434,97d0478036d4a781d3822049f537da68,31.311329,121.495756
2435,dc138910fc530d826453c17aa5e0bab5,30.741693,121.367052
2436,960258ad918909482a65ba7af080e27b,31.219133,121.524846
2437,a1162d3351821b50172219afdec3d654,31.304576,121.522177
2438,64a4c261364f55344706a768d2d6e4b9,31.141982,121.459872
2439,dd837980df5590a309194f38cc568241,31.236991,121.441554
2440,edf12696b2daa5f529d5230d135a302e,30.910085,121.504947
2441,3c92327148c83cdf6118f03617e881d2,31.291242,121.489761
2442,5f559a0457cc23686edbf2ae09f64d2e,30.884387,121.408648
2443,ccaa4683cdb1e3eb4f08206c17411113,31.146311,121.399951
2444,d6528dd52f68c958fdac935be728d784,31.300545,121.170082
2445,a5d3bc95060bcd0d3af00cb80a442832,31.010467,121.237408
2446,2b92a81e14f726c21c1f764a64a4ed20,30.945561,121.150834
2447,249348ee5b70502c56b7e91920f2eb36,31.095884,121.350551
2448,6f3b82a2df6fc014b0a63eb4a5c1c57f,31.247519,121.322265
2449,cfa55553a2d9d91fa0340dac946f037d,31.284148,121.481157
2450,d98ba27da117f465cb4dd9a72328ddd7,31.208108,121.41483
2451,d3ecaf3bf68858f24cdd88c462b80d19,31.249162,121.487899
2452,663a12c6770a8635a8e2fa04e52a0658,31.087306,121.275545
2453,9a15ecb9c1f6883af6649e4f8571acf9,30.919873,121.464262
2454,4a6770885c8493a0ad16a26847cb1bdd,31.247569,121.41575
2455,d6d726ed022462510524f65bb4f7144b,31.177067,121.370844
2456,cb1f476c61e581343aa7c7393e29002e,31.069757,121.399847
2457,5d2fd7f4b48174fb7ef9c4b9b8634d52,31.224552,121.482535
2458,7318c5094b59c11e8c9be85e9ddc0e68,31.228927,121.486896
2459,b0067c113378ca7da8948140b13059d6,31.313444,121.309439
2460,3508df0ad960a554570aacf8b64db325,31.221591,121.351862
2461,7defcf9226c32f371b8100c48b326704,30.898527,121.22367
2462,68ef70e1f9dfdc35681dd72ed189f00e,31.163432,121.354451
2463,15c34fa43441ecfbc51fe5e087df2c32,31.390234,121.254572
2464,17a6a139e1cd39b24454cd773c1d9a95,31.019982,121.244295
2465,37b93c126ddc82edac5e7dae3445668f,31.268894,121.692432
2466,4872052864d9885730aff3c60f740a30,31.118723,121.248449
2467,c5efbb06defcd295b7fe17f3b8d9038e,31.239025,121.551622
2468,114f0c3aa501ecc172b0d744a2e8e6de,31.191674,121.699103
2469,b593cf0e5d3c7a4133fc93e47056fbe9,31.28386,121.530324
2470,8d559fef51e2c50c3925d498fa96d77f,31.190185,121.443475
2471,4dc0f72c2c9e5004ca94d18188b6e189,31.030356,121.535809
2472,9986ce9fd1b324ef25a12cae44db7d7a,31.146311,121.399951
2473,cc89424a14587e1048f048104a5895c1,31.307268,121.521916
2474,93a9cd61b99255525fd013c64062befa,31.252877,121.148181
2475,7d5d11fc6822861051a7699f83c668e1,31.223981,121.478274
2476,0bba11fbc6465b110ab41b9a53a7cd95,31.209644,121.56447
2477,f114d0872b247a817bca0536edf8b985,30.893975,121.016922
2478,7c872e9626bf65b76477c395cff5dfd8,31.230109,121.434393
2479,91e26e3b7b8f0b2589afd88c3577ed18,31.158202,121.389411
2480,57090bd5326db30bf51aa078269c5223,30.978506,121.447689
2481,38b5321431100ceae1184b40efecd34a,31.020065,121.23311
2482,2b1039ff4d66a26a436dfd85516b89b7,31.358014,121.37617
2483,600fb0dc7da18e18349617ba9f05acaf,31.261132,121.093167
2484,f9771aea4f9a9dde5e330a80fe702324,31.08111,121.263537
2485,ea84e71ac0a596666f2412f999d5e455,31.337218,121.465181
2486,61b1b371fc7756bdb641b7c41b6fc2c3,31.32719,121.53013
2487,5cfc8f4b356340b698a1b5b2bf7c6094,31.32087,121.393055
2488,dc560395ffc66fcfef2ffc33d0d1cf0b,31.106759,121.398956
2489,e6b060eda847ce0cac04898275ec3301,31.307215,121.486962
2490,6478017cbc4c51ab463593efd626c1ab,30.995864,121.568444
2491,c0650822a7e45808c4c8418755620a44,31.10366,121.420217
2492,5bac1687167c57e969c772ccf4b21cc5,31.412982,121.496282
2493,1cd2e67262e4c5268b8d280b01c04843,31.278892,121.710661
2494,c500f22739d25f1b34747f2d06fbbf92,30.73407,121.350673
2495,4d539b2b34ecd014bf52ee66e1c3e1df,31.284086,121.212427
2496,fd9e0187235b441de563d3627fc15c79,31.188821,121.387044
2497,e6fd1c8beab93e3a951c8fc11b2020d4,31.204179,121.538588
2498,0828d01f330eb441e1d16fea40321526,31.233201,121.469528
2499,c06c27827c3f9c4a2a97c5495fa18943,31.279012,121.514374
2500,d3cb4fde5d057e34b0c15f0bf174cd58,31.277512,121.287969
2501,a5cc43e50b67404ee8d23602befa3abd,31.346801,121.577398
2502,565450df7bfae526a8949c3e95b42fa4,31.116791,121.166516
2503,4792dc94530697888241a7a69e2d1b8b,30.908583,121.656169
2504,71b9e5bd916881385b66693526f8e2fd,30.956624,121.334663
2505,485faf8b31aaafd763a767e13fe8f903,31.283201,121.665402
2506,ad64e7adabe0bbcce6e22cdaffa4774d,30.889225,121.177092
2507,98a39dbce6d618204a79a6085c63b93d,31.260217,121.525816
2508,ec488d64031514559653333b09afe9b5,31.277766,121.433047
2509,0413d8c58ade8877c3637ab07f60b073,31.142865,121.330843
2510,7eff180897227a33f1a57e46e42f11bf,31.370336,121.265507
2511,a3762eac94caea319416996e53017bce,31.200882,121.446511
2512,48011c0e723b59952e8eb17405db637e,31.241036,121.374063
2513,205dee235b88c325e3c9de7f53ab5a54,31.145439,121.417433
2514,cf08df3241bf1896f04373e319ac9ed9,31.206089,121.105074
2515,cc362d2985bbc3c809d87327e08dc97f,31.242261,121.507912
2516,8beb0e31a1049cc475c859642d85ffa9,31.284148,121.481157
2517,dc637dd9ff316a11fa0c7f1533025ca8,31.046945,121.764826
2518,84a74df98581c13e60102e34acdfadb0,31.371694,121.443832
2519,a1e12929191325be6038c7fdf928e47d,31.378631,121.277965
2520,2cd0890c0ade12861b2864c653f248de,31.090076,121.406999
2521,9ea2631acb34ad99b34820e688675109,31.120864,121.389141
2522,bd1822b473de613d5854b90e80343ae5,31.081475,121.523285
2523,0c6111c7b043c64c3092c9f2c7c5027d,31.123394,121.278015
2524,0c083155c563a087030f52cf3aa8b79a,31.268663,121.428101
2525,9c5a79014cdde4faf8f82bd9f573f905,31.223004,121.465956
2526,9bccec2588cd62906c48aa61e5156391,31.19382,121.49524
2527,8271f703e32463fe45077935b560c01d,31.395973,121.258897
2528,c890f9b54e45b525c96a1ce352ed0005,31.246527,121.534982
2529,8b26323e791b9054cf1dff208d63279b,34.556383,118.79231
2530,32fe7ac381b3c268c3dcafa384fca323,31.146311,121.399951
2531,71686a9088faa1ec2c2bdd61286a7845,31.051731,121.423756
2532,dd54cd0f03b275c6782f30e49f3a8849,31.273966,121.429374
2533,5f7f552db6c095fbf22283c453dbfaec,31.284953,121.489071
2534,7d11e8ca380fbee204f0240194868ae5,31.177646,121.555355
2535,8abd591bee9c55cc55c27d020372d409,31.410741,121.442349
2536,89b534f6b08d78a099431cb9978c71ae,31.247155,121.23112
2537,1b72f4d59c09dd9cff007527b8756226,31.054594,121.339133
2538,a400081fd0b78c0bb60c4ba7a5856673,30.889897,121.320413
2539,40f17e140c067b1faf539873a7f61bf1,31.224452,121.511537
2540,a4063f9bf5989fc01fef3f72997f4710,31.321039,121.453913
2541,8bfd8169be62fe646a3107c3cceee703,31.299073,121.552202
2542,15bf3d10815911857c02acccd4b3a7a8,31.062583,121.44986
2543,272421cc48d7d7e0a1e40235a2aa81bc,31.209913,121.425292
2544,8fbb1a317004fc15aa1f72693c630e56,31.153746,121.504388
2545,fea50c2fea814b506327ba0d5bfbded1,31.238742,121.530031
2546,364b54db391370379783d19fba0e8cc1,31.401391,121.463758
2547,76b8bfca19455ea2b18328ea9b0205ed,31.224373,121.364172
2548,c4b8e12f93e1d9372c7f2828f50a5612,31.202118,121.395128
2549,dde364af22bbe9a985ac1de0ecb271aa,31.282271,121.524511
2550,a1cf14200e5cce7f972e2cc5523c11be,31.123394,121.278015
2551,7ca88c7a206e9848062e8bafb55fe009,31.071955,121.234457
2552,06ea9e30026e8c1b7b51fce1d4c82e7d,31.057069,121.599172
2553,b8ed3a39d6ce60929e884d45a446d6f1,31.203978,121.423912
2554,bf4c0e2d71ba9fe3663201142049e303,31.3397,121.298473
2555,07bfec62191bec291ae3de01d05305b0,31.120753,121.381579
2556,5a71a07f7969ef232219d68fa0037a0d,31.038911,121.226883
2557,faca3920d27448825e2a3092a9f2031c,30.872205,121.530081
